Temperature,Humidity,Rainfall,Wind_Speed,Rust,Aphids,Fusarium_Head_Blight
21.848291377240848,82.67381831677326,26.156045854770294,7.312534179304198,1,1,1
10.929008254399955,55.45863491024903,26.889365992024207,5.494547178935084,0,0,0
22.150897038028766,63.62488077223853,0.21356567878754174,9.681627497752446,0,1,0
13.41048247374583,73.96119085477538,39.394862644544084,14.21284470826857,0,0,0
11.30103185970559,75.39874645008865,35.11330414303258,0.6190462106193279,0,0,0
28.977710745066666,77.02624386442112,35.80424902920368,13.782792838246564,0,1,1
29.312640661491187,57.48148986573653,26.369781482034877,9.136224825315203,0,0,1
26.16794696232922,67.08818321697419,13.79147714618146,12.109714511535785,0,1,0
16.092275383467413,77.7737402202635,35.745945963619235,5.758124301514163,1,0,0
11.953442280127678,93.64184890852032,11.660677126047695,7.077644622564206,0,0,0
23.684660530243136,82.74340119648599,22.508461733688115,13.03276127701746,1,1,1
18.803049874792027,91.5171690692281,3.989238893755296,6.222719547147346,1,0,0
12.440764696895577,84.29954262413797,36.87822520531001,8.019893501236275,0,0,0
19.903538202225405,76.62726360015802,5.630818310848533,0.3029238462649936,1,0,0
10.687770422304368,58.6410516111355,8.99587222921629,2.378970087570634,0,0,0
28.186408041575643,80.00085433516308,22.3253663251286,9.625297619621996,0,1,1
15.175599632000338,78.05208046819581,30.56372000851926,10.754653515958157,1,0,0
23.25044568707964,77.11111267057699,24.774052237451958,8.73901405176749,1,1,1
16.23422152178822,72.04036405947083,9.285356512006246,2.1496505441341602,1,0,0
20.401360423556216,73.7895471795174,0.03772170109961337,6.681081428667523,1,1,0
20.934205586865595,65.04991372031468,30.286023212297568,5.326421495447847,0,1,1
13.697089110510541,73.36907116890364,39.40829303644375,7.434920160526325,0,0,0
29.391692555291172,58.89001575553152,32.39652481224362,13.054935518311414,0,0,1
25.50265646722229,86.23284788121695,18.408264726264612,11.637921579879778,0,1,0
28.789978831283783,58.35996296144185,36.150690455964266,1.2598425208373842,0,0,1
27.896547008552975,53.82348304502599,16.393906924734,13.354637966618464,0,0,0
21.957999576221702,69.63107118607208,20.9973633697387,7.076507267247354,0,1,1
28.437484700462335,79.62383477777279,19.08519069582733,11.157932173289977,0,1,0
11.76985004103839,69.69725712200936,17.904954906620997,2.100588468965282,0,0,0
13.919657248382904,62.453935937808886,31.00763077175623,10.060792885605721,0,0,0
10.90454577821076,75.11770327506983,21.07075629077968,3.544890264141869,0,0,0
16.506606615265287,65.615105093549,12.668684881008643,6.575713457113973,0,0,0
17.77354579378964,91.97904605569849,10.326326706339133,0.25294305123156613,1,0,0
15.426980635477918,91.51903128216074,1.5098926786973355,2.27415956895714,1,0,0
26.57475018303859,72.6067318987443,23.32780647532184,1.3812073968542964,0,1,1
17.135066533871786,64.75477973082164,9.19845661604137,3.596162594073877,0,0,0
15.618690193747614,83.17095862804877,5.925356880655324,1.5002713503648342,1,0,0
20.853921663164968,51.652082456738,26.153198553107107,10.378650399293429,0,0,1
12.818484499495252,71.36460527196431,27.248370312861955,0.43559853313829056,0,0,0
26.043939615080795,65.13455274216501,30.08619569030664,9.266107509374969,0,1,1
11.491012873595416,91.42411482961495,20.14307585354366,2.1106174623836136,0,0,0
29.737738732010346,50.540136227270715,35.76218420815546,14.177421857668454,0,0,1
25.444895385933147,74.8766694073257,37.453710135929114,13.996411096647813,0,1,1
13.974313630683447,83.32986114799817,32.294837591699576,3.3825465378144393,0,0,0
10.110442342472048,71.82580943858186,25.42373928032749,9.216319473345443,0,0,0
26.309228569096682,53.84313635732247,12.148838143647547,0.4200797920868765,0,0,0
24.137146876952343,93.7607625512556,39.31779686480885,13.97682814576761,1,1,1
24.580143360819747,73.3104694119244,10.965446687677534,7.844809622875645,1,1,0
25.425406933718914,77.63838099435551,8.106276879617242,0.6483472712666849,0,1,0
11.480893034681808,60.647440221837826,17.68616455146331,5.137499895122061,0,0,0
17.169314570885454,71.75741382980617,2.2736228284955384,1.152741927918513,1,0,0
12.317381190502594,69.31172713812448,39.13977858687163,5.894166590600398,0,0,0
27.26206851751187,53.37031289008927,23.53734225665699,10.048895132419846,0,0,1
22.46596253655116,54.77721590963603,22.27808366656701,7.048348620621594,0,0,1
16.617960497052984,87.68626338284486,26.231851195988796,5.755832620791817,1,0,0
11.271167005720473,60.79189784929656,19.880945911088265,1.7873556831069721,0,0,0
16.219646434313244,58.77312221743837,1.2825406837816633,3.6740856854048447,0,0,0
16.503666440534943,72.72101530625626,24.492451553615872,1.502149316075267,1,0,0
24.59212356676128,84.59362091131308,28.646955078257225,12.11248097484991,1,1,1
22.751149427104263,52.78759333605446,16.669962424962126,2.0285974197708385,0,0,0
27.74425485152653,75.95635638372151,30.29182288284772,8.930600498233403,0,1,1
19.444298503238986,55.3644699278258,9.080051973536825,5.141106203832688,0,0,0
12.391884918766035,51.640747287152834,8.851063642647361,3.389675769827752,0,0,0
24.2648957444599,52.37347784729978,6.456679507502958,9.592026592381556,0,0,0
25.21570097233795,87.53738486937986,14.879790391566473,6.855034640654109,0,1,0
21.225543951389923,55.30876176326277,33.88048141556334,6.002182009268387,0,0,1
25.41934359909122,52.03181139855314,33.11648248596257,8.892780073383323,0,0,1
19.875911927287817,69.70549492143105,15.312968318540152,7.36901442735001,0,0,0
20.45465658763988,87.97970623739111,23.564749439209464,4.552263128273411,1,1,1
18.550820367170992,61.80837694201858,28.832652658996626,8.385919316478775,0,0,0
10.508382534881903,68.97706778866623,9.64827098512092,10.042478648260419,0,0,0
12.157828539866088,51.7965139653688,6.725643435789883,0.40039737880281423,0,0,0
10.628583713734685,70.2085331360694,38.88383972849244,6.98807593361513,0,0,0
22.72820822527561,75.99258862867102,24.70229252838474,0.8652492687531566,1,1,1
16.287119621526536,75.6908174188465,39.25662887334656,2.796081211021666,1,0,0
20.171413823294056,64.95920114784643,13.510239485289164,8.407631011169595,0,1,0
28.15132947852186,64.1989931298411,28.12126799896526,12.992833728983712,0,1,1
14.9858445829775,54.798062852146906,8.90414546164951,13.242085187827273,0,0,0
18.207658460712594,66.50592442908209,10.448006850956517,1.049160152079469,0,0,0
25.111022770860973,54.47726009928341,20.476084850784957,6.286576294300599,0,0,1
14.57596330983245,84.49681751204233,12.784725020322849,8.74509724506827,0,0,0
11.53959819657586,93.48234339866836,6.704862553623379,2.2060485682551514,0,0,0
15.795029058275361,93.65335055000182,10.51522807957304,11.481483251171575,1,0,0
13.224425745080088,88.92819947189273,1.4299357786345857,11.163528876558582,0,0,0
28.59395304685146,77.03564672028286,28.176944859099464,13.55011520560192,0,1,1
26.16240759128834,81.53895637597459,19.684666283434463,0.12729018125164526,0,1,0
22.66807513020847,62.834261120618635,3.769722656181025,3.25026365983504,0,1,0
27.429211803754356,78.38466890776793,6.867759725139648,12.407800713679826,0,1,0
26.07344153798229,70.50422972479448,4.1013815245057605,10.058700762404031,0,1,0
13.731401177720716,71.69078028996196,24.50371233103506,13.415847805477362,0,0,0
27.851179969799556,84.0999452168821,3.768414544499752,0.8576948179539978,0,1,0
20.786844838313016,62.686326001876324,30.171293321408644,8.954459485746643,0,1,1
26.14880310328125,64.3117825262534,0.820436772815647,8.535698623405112,0,1,0
27.921825998469863,91.60888060078865,9.975031519835685,0.5351162454079855,0,1,0
16.360069499437277,52.530093268293754,35.626667035676284,7.702831153687253,0,0,0
12.201038490553536,71.85354342860032,28.74125272488984,9.142804669648864,0,0,0
14.558703250838834,91.07603601835378,2.9187333170275087,2.8693976130316083,0,0,0
18.542155772525128,77.46633535181707,32.84504417940719,4.099943746869944,1,0,0
26.36029531844986,74.58831833954594,19.721404861608193,9.605210194466055,0,1,0
27.214611665126867,61.238488065320986,33.87132108675317,7.024514213999375,0,1,1
10.139042610623815,65.44739700790018,24.029590978015737,12.870204863524902,0,0,0
20.214946051551316,88.34217871121118,27.27332128131435,5.1357264901378255,1,1,1
18.348220062975578,75.16481592958061,39.740062415828326,3.9998948758230175,1,0,0
14.442156209414605,73.1633987190551,9.293421836960727,14.772989105172641,0,0,0
12.397307346673657,54.4810871093013,24.957822990455533,13.66703655195125,0,0,0
16.75230342807256,50.72126704048054,18.412855602295934,0.43489117498469787,0,0,0
28.858194078250385,93.36583349091721,1.5780781169076574,11.560929229598488,0,1,0
16.464058640415104,66.96437752790787,0.5788256601146013,1.6550216073780444,0,0,0
20.37581243486732,77.1445877944777,4.769143112714347,0.41227792244056427,1,1,0
24.060379177903556,53.587178293427826,25.963669621541925,4.1054327394952335,0,0,1
17.27259204758588,80.7401428575371,22.686523516535686,4.0401881859165645,1,0,0
29.435641654419214,91.96550189176824,22.137182446549097,12.28978143520447,0,1,1
29.248945898842223,75.90493638488388,1.2742705011304034,10.660008689142527,0,1,0
15.035645916507283,55.675189506893474,18.77211985440028,14.724141409980215,0,0,0
19.94497011784771,76.17746873630645,36.98491271370114,10.672693504677277,1,0,0
16.017566196335395,84.48562458970936,15.903674772425864,6.273833298840719,1,0,0
15.696809887549353,68.28874414583083,24.996898791538253,10.483914914178253,0,0,0
10.737738947090655,89.59269865736604,31.192747024925744,14.991886007796031,0,0,0
22.191286679597937,79.1907329010814,31.3570111656755,10.652128238437921,1,1,1
20.05358046457723,90.4662013230141,20.771203295810853,11.425220339704774,1,1,1
11.029575024999787,78.05773900613018,34.31807781609345,14.075475227853891,0,0,0
15.57292928473223,55.90795874021709,15.655123734549878,1.7047689196752502,0,0,0
28.165317719333075,63.93612699973351,35.54772859139193,10.571764401715903,0,1,1
14.791237813339448,59.08077267136056,9.609086655821812,12.762089369511735,0,0,0
12.897897441824462,90.8971923972588,11.208656279622842,14.315679003313395,0,0,0
19.78905520555126,84.21800302793672,2.124824967960044,3.1645393456754904,1,0,0
29.713009082212015,80.43792660095028,31.823273461691315,7.5589351158636635,0,1,1
14.841105430230009,63.54348438342298,16.682209449308225,10.208322714667228,0,0,0
23.442710948117572,58.282014742259605,9.16466455645596,3.7120159425200616,0,0,0
25.23239230657435,84.04029895950103,9.271611104663187,9.00709294875411,0,1,0
14.752750879847994,71.33710756455858,36.05599764916933,3.8636817374699906,0,0,0
24.56432697223719,60.16052984677831,33.35666401844148,5.001855307974709,0,1,1
17.355662654385064,77.74798901743738,22.141235414287333,6.622780447662976,1,0,0
22.64611661187159,51.81502334623034,24.644432016628844,7.937851481198504,0,0,1
22.670594215217896,64.67766143577141,18.97302282201164,6.740488074377259,0,1,0
20.71549368149517,71.08506475660106,15.666661715152355,7.397932796818938,1,1,0
11.805795401088165,56.65812503492326,36.61907524873326,4.478831344324389,0,0,0
26.70604991178476,94.30945149158778,5.024508140812083,2.3844764103394587,0,1,0
16.415601299434716,59.409381406532646,16.737871588649117,0.7102496599025915,0,0,0
13.730370207997085,55.86589085194695,13.782476319515013,2.9396808373750156,0,0,0
10.815502831095278,59.159069324910334,19.926028810045935,8.729154622586746,0,0,0
21.817858863764837,84.60775099218759,18.305274981807003,11.791731717046986,1,1,0
23.55128723684565,69.14775466723293,20.755581266043258,2.538713961643418,0,1,1
10.331756578557123,75.4437172888642,5.596759089079764,1.628330366589727,0,0,0
20.24186116598562,50.94541206438623,20.525660060531084,11.239355408238755,0,0,1
14.529915503958758,51.54940888579915,9.696752555488434,4.5773749580593455,0,0,0
22.903455808188998,70.06214974221572,7.37325395952765,14.272491588410286,1,1,0
13.48732858009983,86.74948594407306,2.593368751447649,10.714769559155595,0,0,0
23.81875476204932,89.83574954184044,30.506102350245637,4.9013407086454635,1,1,1
17.734706926010748,53.90179554180381,17.097676834262398,4.343141216905574,0,0,0
28.73459977473469,74.22633959454603,25.065747332470334,7.855475794069636,0,1,1
12.750418882919865,91.09533588256717,29.103733732189735,1.1871700241731413,0,0,0
16.82132702100517,67.45877394790489,27.17266661254214,1.7651476896794849,0,0,0
12.269470424811782,87.33046241427658,18.820028763587292,2.6378682197428875,0,0,0
28.493872365571256,56.016304447974626,15.515941158069193,11.620853899568402,0,0,0
27.54678706761962,92.09275203505095,15.038396385626548,7.707860389036837,0,1,0
15.158832554303112,83.81404928890862,25.601951877202254,0.15850684161664408,1,0,0
23.19968092068358,92.36004767541058,19.791774197674936,10.102747912081634,1,1,0
26.344444004024318,80.4477755098628,33.965289919540425,6.3553526799074564,0,1,1
21.10401623198925,66.35317693997422,34.98807937306849,7.662785474456969,0,1,1
20.59301156712013,92.21815276361251,6.822415120260739,3.211743651194033,1,1,0
14.837045818009035,62.400504933913034,5.449346061829026,8.276733425911555,0,0,0
11.862055356117985,64.94776349277797,25.216037041439982,14.68729859627233,0,0,0
27.944315159066534,81.53637881007832,12.049029922491176,1.101670365086422,0,1,0
28.008361143266608,84.43923347864238,0.7428287506039544,4.25876099496646,0,1,0
22.66202914546536,91.82315677321192,35.5457067745182,3.644963892912447,1,1,1
16.780595820974014,59.216108407529426,9.07603068975233,3.728239661267694,0,0,0
16.984191492253217,85.90991158486509,37.171226067432364,5.680595363480659,1,0,0
24.519113577404788,83.23457240286336,28.697378035130146,12.271646771162512,1,1,1
27.942205199051543,52.8707550314119,30.50613959645937,13.69288034946581,0,0,1
27.741728485302346,67.42504135445931,8.058459831726417,3.0332263118846,0,1,0
25.597510917152476,62.724445567704436,9.367777024672517,8.144249069221692,0,1,0
22.840632923085757,63.702069095931364,20.85071015296263,9.553484582482204,0,1,1
11.682799299900976,94.23260957996155,6.8839941059944865,7.8274121154576735,0,0,0
13.232574281892276,78.92498360659675,12.217267707321291,6.511145912953793,0,0,0
27.971083770541586,82.29542710070749,12.858499117912178,2.8796325878885676,0,1,0
22.1285811931918,93.94779367917542,6.385197330110564,7.323290387988578,1,1,0
10.183941032332593,66.97408021059374,8.207313335806429,6.018222415669933,0,0,0
12.029430857320643,86.08280758037627,31.54207368033026,11.933450437534045,0,0,0
23.270035382161115,69.55389334870229,6.687834181890735,11.454065387444928,0,1,0
10.101231676924375,89.12901523167409,1.1382956737568994,2.0099802180850608,0,0,0
13.216161028349973,58.12958935900864,25.17419770515754,1.3277857884460138,0,0,0
20.974675787331723,92.64587796789257,39.039324775698,13.622309148412544,1,1,1
23.837903953853864,59.84472687848958,13.248552584924855,8.032625834467465,0,0,0
23.03922519005201,64.67992281414192,4.746228127850092,12.86701405923886,0,1,0
14.485386189211196,84.02865053480512,22.815493014701232,0.8722668084960172,0,0,0
24.24358442695072,67.7189813704433,36.25416844382585,7.897734247824454,0,1,1
14.744981749936002,77.3695119544901,31.36247119313915,8.091397718643545,0,0,0
16.507993963185356,70.00580754812428,24.90063473650864,12.910530488132249,1,0,0
24.92982810236048,83.40664716904018,12.602259864303974,1.4641499734456125,1,1,0
22.992657980944294,60.274906356587486,21.6752069310488,3.6066834551386395,0,1,1
26.98446820988356,52.630609425659465,3.6497936521702146,6.098074708305196,0,0,0
23.15225784600687,63.49682288628798,27.157816971226797,12.987622131299133,0,1,1
21.36617206670943,71.34388991907936,29.003840755906033,14.083249726058504,1,1,1
11.87349535656185,57.56090234867054,38.60126491639675,14.89086929390442,0,0,0
17.35431606118867,65.9658780345375,10.415894349802866,14.387902296877822,0,0,0
15.304047353634509,67.99923582321058,0.7382567617209057,0.08912633766531619,0,0,0
14.87979286758167,52.58263296597231,21.824338577086024,0.7156251218080806,0,0,0
29.460211095048912,76.24882616828921,28.271620175872577,2.21410228736383,0,1,1
17.861954493335208,89.79545425870793,31.61629903531952,5.232931451554097,1,0,0
27.840931103542268,56.82843108288736,7.749557320992424,12.448770464804381,0,0,0
22.622772519945258,76.90136060306813,10.470114761480946,13.389842930032207,1,1,0
25.896226070832967,79.91326422098808,20.503637010691854,2.8025160944187455,0,1,1
20.052741862103844,68.87006061886797,13.224032398800073,9.29496227429563,0,1,0
21.53807769252718,81.54939143139215,34.4204594634978,13.760429775979148,1,1,1
19.850353876377277,68.48291945709553,18.95040614954881,6.955976038969812,0,0,0
13.90485975596089,72.70867795898457,31.98314576408012,1.5531535792917595,0,0,0
24.44904230523011,50.33088700494921,23.224790419294152,6.867204751269374,0,0,1
15.615447248817116,81.127405136061,30.92360566468448,5.636923534320858,1,0,0
10.486319328629076,79.7604205525126,13.306919461212953,8.664869940990105,0,0,0
22.909445918143355,51.728039479685506,33.256664877212444,6.579880266106555,0,0,1
13.542213588140978,66.571254832781,10.982892622040863,0.2601889028057691,0,0,0
28.809171687058285,94.05643283562503,21.84395232013163,14.909966001205067,0,1,1
29.078571540051747,68.93314531558775,8.56028452695497,8.153103565958563,0,1,0
28.29728780440897,72.58754323093288,19.021060865047733,7.104461332269143,0,1,0
17.403174005108887,90.94685711718734,12.727008380348126,14.319260572560811,1,0,0
10.309132330577349,82.27678441395904,10.66813722548857,2.337905513806157,0,0,0
28.566371251754507,76.19315590059006,38.679400721121496,2.8385640381787236,0,1,1
18.563682966346285,85.90121066034826,6.402964219469225,12.120221235941752,1,0,0
29.333096380873393,88.8964819905188,31.49303349829581,3.9124662003751314,0,1,1
29.272399541785056,70.55996322817701,39.36659837932859,11.988406594372904,0,1,1
27.060189109347203,71.3798764219326,0.7960593496031132,4.073002243627538,0,1,0
15.888977841391714,67.37229210433262,27.9610965616838,0.4978144533750223,0,0,0
17.701954572038506,93.50177630083073,10.116472222251485,7.75522085830074,1,0,0
27.022733430337137,81.37248144306577,1.6195129731321778,2.9502965119029207,0,1,0
16.338440103125553,53.745037979363254,16.11558315826523,11.367694393987065,0,0,0
13.38985493372185,88.83318304908583,37.408712406835,9.617994498482222,0,0,0
21.136025249167005,71.62519733763206,0.47060377467990744,13.854040019668767,1,1,0
28.72309548321562,53.093925789011934,23.51542767719127,11.744825358986038,0,0,1
23.92059593349946,74.73727648234899,20.055859143812974,2.7116393226109023,1,1,1
21.4012234017873,68.7723925539066,34.9353665748419,12.002373549971946,0,1,1
11.94352987541537,89.49872321881813,3.3600685808250264,9.626055672210349,0,0,0
22.300144533983396,59.17975716242243,27.261041195466014,10.034274626409374,0,0,1
29.801077002085265,87.19090742714823,27.20438793733109,12.483943289552231,0,1,1
12.80168030473048,75.09599110334537,26.76320067449133,8.607361037834103,0,0,0
20.366593047274733,52.45746364460611,37.69337979740148,6.990052715295193,0,0,1
27.547461438559107,93.73303855964681,32.923501160275215,9.549615530380919,0,1,1
24.815372355084087,73.067685984644,1.6789090497402404,4.4693614343753865,1,1,0
23.94031481990536,63.08945844042121,18.843314028180526,2.7389569663064894,0,1,0
24.049681679742186,71.12330788951661,15.91812224805334,9.248817571068695,1,1,0
17.189823024395103,88.603600258287,12.405888843632082,3.507725536282165,1,0,0
15.871836885289866,63.72064059732786,18.05346900616389,1.198726640199101,0,0,0
26.187223109570272,58.67043784190152,15.367767397039099,0.00831276877880871,0,0,0
26.202267893583617,55.80820611188967,17.293355995146612,9.124791021001007,0,0,0
27.341446371602075,63.403672927559505,39.1704746243457,5.432231752203553,0,1,1
28.264811051129428,85.10216391680196,3.5453189899832305,11.28466456010184,0,1,0
20.226847977218757,71.22318643378678,36.88923479354919,5.627645974696537,1,1,1
20.030325893743992,60.2366721662093,19.20946853884107,7.2900517235734,0,1,0
25.965903579335503,57.478324982438714,24.949689819981646,6.106274592230774,0,0,1
22.999278615555305,64.97282644296706,33.207318664707756,9.758621866640192,0,1,1
24.03933754515407,92.2965967798569,14.418521165970223,5.342087430224523,1,1,0
25.91585338872202,65.43620206655109,17.216876323518676,14.456514749134634,0,1,0
27.800106836351326,94.46558341795858,16.38073921114856,14.042204798977952,0,1,0
16.759903137030715,71.83537050944102,14.989240901430394,12.72041853985922,1,0,0
17.51165905279888,58.06237632305679,37.0211728658758,13.804504058591222,0,0,0
11.87963879681738,90.10130413070792,33.157195647720485,6.737095326890865,0,0,0
21.56560281992348,70.71599179106721,4.359999594519044,8.046455951842383,1,1,0
10.718845475934842,81.9352104577036,4.324934099083841,11.131388888373667,0,0,0
19.311960362649202,94.26702124441184,17.114780594119647,10.442188874078116,1,0,0
20.85289269415153,52.25789076439883,3.946295069312362,13.360178934082063,0,0,0
15.730825042565687,54.35125519044052,24.763723810844787,10.74496540885043,0,0,0
21.816665211380215,82.42055336582402,5.7476642904693565,14.968270623426909,1,1,0
10.610004998780989,62.68212514829624,20.894930558672044,5.227586997473866,0,0,0
10.746963774984287,58.293562862754456,0.2887978801487101,12.49496613359127,0,0,0
26.452011213193167,51.77128459188783,12.66385393650587,10.464522342489962,0,0,0
17.20381282822526,50.983102039379084,27.087628946906218,10.370796678225279,0,0,0
12.541210253037695,84.85185214039059,19.361557609113937,4.887533922674984,0,0,0
20.444865201096086,56.04950423162975,39.130779439959525,11.784026886345337,0,0,1
25.399871061972217,71.04742771870178,34.964151842648434,13.505640335213988,0,1,1
14.316420549936863,77.26535668307673,14.36283116172605,3.2782269228084444,0,0,0
22.457809516380003,69.27583102559808,1.819461658890984,9.382452556750561,0,1,0
11.70694929987536,51.21979935513049,33.82505200460075,5.882022436541628,0,0,0
11.033634423372154,85.2575676164559,36.449372412586854,14.843221789423156,0,0,0
20.62709263136296,50.47309510437441,32.82509573676147,7.182492237475223,0,0,1
20.81270243220213,84.28504524698678,5.117997636790594,3.4248026069541404,1,1,0
22.748598029964132,90.19870222046552,39.91660537649151,5.727864378327488,1,1,1
24.52182667445323,69.47779644757276,10.343368862110953,9.807575847249394,0,1,0
29.51704158925069,74.09941128940092,28.968196512334803,1.141340570243644,0,1,1
20.326006966023904,71.46425266779443,36.32139505342886,9.054028803318564,1,1,1
16.45912945882492,67.51438783805474,9.427484573228377,13.96837138768347,0,0,0
25.90372389537407,89.93410409166621,36.33034218708264,12.755441814867757,0,1,1
15.416645025241484,90.22700798014958,12.37926316779468,1.0151030498697504,1,0,0
18.779428414112722,65.11173640886905,39.05652889536225,14.900848181086022,0,0,0
11.569127626845319,77.6781389306614,11.250400815218985,10.480903855558187,0,0,0
10.50701486830915,91.71084029656389,38.13743299031341,2.4342123647103553,0,0,0
29.252968293558503,93.29263245236082,2.141786035706996,0.18624133754135241,0,1,0
26.719602410244118,72.90315681899214,28.37088046679252,2.5692395443822704,0,1,1
23.91948412187396,70.37711623779471,21.284445353480148,12.572638810286078,1,1,1
18.179058888285397,62.54124421678366,19.115083084909227,0.3245898741774561,0,0,0
13.465886401416915,93.14923429356844,8.9397725702336,3.4972095542712984,0,0,0
13.128740853421721,56.42664370127903,28.223831591059678,11.359583930023131,0,0,0
15.004857963291906,76.09233092214762,7.632379657852284,8.791658038472027,1,0,0
20.984533294122407,62.71476203833875,22.11367183939073,11.741035655402877,0,1,1
24.291918454001248,62.55537306565085,10.129814521610033,11.192257557401819,0,1,0
23.203947534354626,68.22358643192848,38.22485519125424,0.759020806827071,0,1,1
15.598677938918858,94.94568211170446,1.145247753426113,13.387671286412273,1,0,0
29.09730561326388,52.47348380779199,7.989131204449462,3.4054775142340303,0,0,0
24.75793833391537,76.03438181915891,9.692424255497908,8.300886603446456,1,1,0
21.087081050228015,53.715747111587476,16.562713030712658,9.664322347916682,0,0,0
22.234414924687044,56.953437349573356,9.30920967480214,2.529423163276431,0,0,0
18.3920012485558,69.78033237978045,19.65396361075141,14.643468850514617,0,0,0
14.954619790023148,72.97070591058986,34.89862093034156,7.322339341309635,0,0,0
17.119453573025233,61.64565837640358,28.48253685636683,0.8646404339609015,0,0,0
25.15692220928738,64.24057088934873,23.19847922140444,14.058930671667605,0,1,1
10.287869772595117,53.91351591151699,3.560127119307186,8.794017647899022,0,0,0
12.321452810138325,63.644890272991276,27.759684335571023,10.487897969720645,0,0,0
10.920052840435055,93.49512977212449,6.656571372437594,7.877636849013362,0,0,0
10.814576046379402,92.51183217526167,31.45469543846792,12.521069321654513,0,0,0
27.109211680220145,65.06952305616433,10.002270340406128,0.4970019328981634,0,1,0
24.073157187600472,75.68842713254426,16.681949132836035,4.025675479157217,1,1,0
19.483476581746505,90.93179259999249,14.018808092717116,7.044725346040383,1,0,0
11.95668321302003,50.27827201884035,34.35255658699427,1.1490542447056507,0,0,0
19.832317502336647,86.48076066519164,5.0617783485363255,10.588600039899873,1,0,0
19.469435415611315,92.67662987550136,22.625795295391544,5.904951210834612,1,0,0
13.464037398200304,54.109658045010065,5.682464377722489,4.09001985402216,0,0,0
18.67703298475946,57.265145871481444,28.191833445287465,0.05068270212618409,0,0,0
17.97009468794747,93.233583624711,36.203125111779244,10.797454676249306,1,0,0
22.31700196104433,74.18930646381558,17.384306154690137,12.507139633092926,1,1,0
22.701873017352874,50.63884855122757,19.523690410599034,5.925608035222477,0,0,0
10.90608019544089,61.59343994435881,37.09691345931049,8.463269655500483,0,0,0
17.492252292529425,70.24746534209868,20.839655545974285,3.4152993889439767,1,0,0
22.517198314284727,81.18090099611454,19.503937521982436,9.332964694201996,1,1,0
20.062725171601755,82.99221701615599,23.133164108172167,0.18206187472800783,1,1,1
27.129796823766444,94.79396808164552,27.569189454518078,7.3296584564813765,0,1,1
23.173872632378902,62.93800397226916,4.275335003481255,9.663082227610383,0,1,0
13.258688541628594,74.21990458408139,32.844421109660644,13.77287659844601,0,0,0
11.411374948008596,73.99955965368223,17.42020109813037,5.720037256834264,0,0,0
22.84838556412631,68.25403667512569,2.8939403958994214,11.477853044715447,0,1,0
10.530226210832437,57.61228522290891,31.447306767928524,8.965305449152511,0,0,0
21.715511625469265,93.98554534327292,15.077998867450884,13.905181693876209,1,1,0
28.80460482849915,88.39927339999637,4.0146998038021575,5.975665134891459,0,1,0
21.50948355751758,72.42498627324068,25.35116158173002,4.78643009809482,1,1,1
17.763398524130437,77.14604402078135,35.20525413734567,13.307129980412157,1,0,0
22.865764368847064,60.2267474101848,35.510140376559455,0.7386660211243368,0,1,1
19.165057809830333,74.47041816762861,38.306538992358924,2.045780894005152,1,0,0
