Temperature,Humidity,Rainfall,Wind_Speed,Blast,Brown_Spot,Stem_Borers
20.231849247933013,85.10416565530147,13.335171531860713,3.117207351741542,0,0,0
33.92477843881588,80.37245458934783,48.349250901401874,3.784752050904965,1,1,1
26.422762224759715,87.92316384693754,8.00370527433653,16.16029498125567,1,0,0
34.49982228565504,90.25281932595907,39.366291872869766,5.216621600500176,1,1,1
34.45429965633879,75.99108251080435,49.20824797416075,15.984542125830538,0,1,1
32.7951418320104,76.62879277261425,0.9950741870038915,5.430669658170051,0,0,1
24.416733381043784,73.51178274781425,34.951370702104754,0.6637526045000297,0,0,0
25.77646592902888,93.83471490064612,12.645590277814357,10.34029447773432,1,0,0
32.76705007275285,84.40081890016226,2.0243912164152222,3.9337286825372275,1,0,1
24.753830077344166,62.91280731728253,20.14447894783154,15.156925858649421,0,0,0
22.542391200291387,90.20358681595565,46.76089050854375,12.823992664642962,0,0,0
28.352018936875254,76.81959792926938,0.5882547183498843,18.472053359558355,0,0,1
34.04232161241171,62.40638672478706,29.394284596489083,15.659767145314717,0,0,0
30.440446950124596,79.24010393071589,25.069823929766216,3.6155190968145368,0,0,1
28.550917551340476,74.60074976414957,43.66920821855238,16.003164733295925,0,1,1
21.457647406561527,90.72122917019186,4.200085726031283,12.834740896280465,0,0,0
29.225108400487546,67.13981112632855,34.07630149433252,13.379032835212499,0,1,0
34.85080775156395,88.9262613322264,34.005484921663864,16.645257719402974,1,1,1
22.10126022854786,79.51910419149084,33.45400084311416,11.476481383778804,0,0,0
27.77494478545605,61.91136061247142,47.11672474675185,9.320070287060258,0,1,0
33.16059607891933,94.01458554639197,41.154376450344024,12.73282070717456,1,1,1
31.111529266313067,77.941533543612,2.0986363121753007,5.959148579167182,0,0,1
30.455236114929022,70.18068989810538,23.554142535225658,3.651942621741986,0,0,1
30.53726125980664,76.42923946962404,19.897652810066674,12.331756761424927,0,0,1
25.392367268296326,90.02502242311212,15.507361054540103,4.676967381709554,1,0,0
24.4038776639674,70.67160935347722,22.566836257704864,1.5983021869321345,0,0,0
32.140417332177705,66.74367387703451,19.20970924629887,0.01108369170507828,0,0,0
32.15170092018771,64.51749364258085,21.616694993933265,12.166388028001343,0,0,0
33.006084778701556,70.4250789436574,48.963093280432126,7.2429756696047365,0,1,1
33.69860828834707,87.30168304640152,4.431648737479038,15.04621941346912,1,0,1
27.67013598291407,76.50692278183416,46.11154349193649,7.503527966262049,0,1,0
27.522744420307994,67.9618561292739,24.011835673551335,9.720068964764534,0,0,0
31.974427684501627,65.81647498634122,31.187112274977057,8.141699456307698,0,1,0
29.749458961666477,71.64553167786326,41.50914833088469,13.011495822186923,0,1,1
30.529503158865552,92.89735305099981,18.023151457462777,7.1227832402993645,1,0,1
31.936890041541517,72.00593494065086,21.521095404398345,19.275352998846177,0,0,1
33.350080127263496,94.58434265841224,20.475924013935696,18.7229397319706,1,0,1
25.069927352773036,76.98306595178747,18.736551126787994,16.960558053145625,0,0,0
25.63374428959916,66.27073714015528,46.27646608234475,18.406005411454963,0,1,0
21.409729097613035,91.18990321277283,41.4464945596506,8.98279376918782,0,0,0
28.67420211494261,76.11243805971894,5.449999493148805,10.728607935789842,0,0,1
20.53913410695113,84.83849702265836,5.4061676238548015,14.84185185116489,0,0,0
26.9839702719869,94.42990541232031,21.39347574264956,13.922918498770823,1,0,0
28.13966952061365,61.75613726119909,4.932868836640453,17.813571912109417,0,0,0
24.298118781924266,63.38430959256485,30.954654763555983,14.326620545133906,0,0,0
28.862498908535162,85.21598595119647,7.184580363086695,19.95769416456921,1,0,1
20.457503749085742,69.86387511534151,26.11866319834005,6.9701159966318205,0,0,0
20.560222831238217,66.45054889325347,0.36099735018588763,16.65995484478836,0,0,0
32.33900840989487,61.37766579369053,15.829817420632336,13.952696456653284,0,0,0
25.402859621168943,60.764634919517064,33.85953618363277,13.827728904300372,0,1,0
21.90590768977827,87.10699610919268,24.20194701139242,6.516711896899978,0,0,0
27.833648900822066,64.70516995793425,48.91347429994941,15.71203584846045,0,1,0
31.54990329647916,76.37022155899028,43.70518980331054,18.007520446951983,0,1,1
23.23731541245265,81.2063885312819,17.95353895215756,4.370969230411259,0,0,0
29.343357137285004,74.99231301990962,2.2743270736137298,12.509936742334082,0,0,1
21.28021197490652,60.94873283176816,42.28131500575094,7.842696582055504,0,0,0
20.775225817529115,87.42255259057681,45.56171551573357,19.79096238589754,0,0,0
27.97031947352222,60.367962858957874,41.03136967095184,9.576656316633631,0,1,0
28.109526824151597,86.66614630321195,6.397497045988243,4.566403475938854,1,0,1
29.5614485224731,91.2656572825843,49.895756720614386,7.637152504436651,1,1,1
30.891370005839924,75.14939723700103,12.92921107763869,13.076767796332526,0,0,1
34.63778119193802,78.74398655842293,36.210245640418506,1.5217874269915255,0,1,1
27.74450522451793,76.69441874161788,45.40174381678608,12.072038404424752,0,1,0
24.84434709411869,73.62230165182035,11.784355716535472,18.62449518357796,0,0,0
31.927792921530553,91.05985873796261,45.4129277338533,17.007255753157008,1,1,1
24.062483768931113,91.28767287344967,15.474078959743348,1.3534707331596674,0,0,0
26.584571310584543,71.75357276245371,48.82066111920281,19.867797574781363,0,1,0
21.17684572013399,81.52744139051443,14.06300101902373,13.974538474077583,0,0,0
20.380261151231863,92.44176467510525,47.67179123789176,3.2456164862804737,0,0,0
34.43972622016888,93.6720474629473,2.6772325446337453,0.24832178338846989,1,0,1
32.53970180768309,77.81356641477166,35.46360058349065,3.425652725843027,0,1,1
30.43961309140547,75.84886818495144,26.605556691850186,16.76351841371477,0,0,1
26.134294166214048,69.7543010574984,23.89385385613653,0.4327864989032748,0,0,0
22.599414801062686,93.56051556166435,11.174715712791999,4.662946072361731,0,0,0
22.346555640066292,64.99850065655036,35.2797894888246,15.146111906697508,0,0,0
23.75364347246893,80.29403516167038,9.540474572315356,11.722210717962703,0,0,0
28.238399970591807,69.88925936315236,27.642089799238413,15.654714207203837,0,0,0
30.718938840500932,69.76529016217287,12.66226815201254,14.923010076535759,0,0,0
29.90296065076597,74.1739005581666,47.781068989067805,1.0120277424360946,0,1,1
24.19900845418914,94.95775275354791,1.4315596917826412,17.85022838188303,0,0,0
34.32297920994791,61.923820739393776,9.986414005561828,4.540636685645374,0,0,0
31.068453750436525,80.24896363712361,12.115530319372386,11.067848804595275,1,0,1
28.31531078767101,62.8900255312347,20.703391288390822,12.885763130555576,0,0,0
29.175811193515283,65.40822904966817,11.636512093502677,3.3725642177019077,0,0,0
26.29400093641685,75.38470296205145,24.567454513439262,19.524625134019487,0,0,0
23.715964842517362,77.86610459712544,43.62327616292695,9.763119121746179,0,0,0
25.339590179768923,69.05773429275834,35.60317107045854,1.1528539119478687,0,1,0
31.367691656965537,71.07599958060456,28.998099026755554,18.745240895556808,0,0,1
20.215902329446337,63.043845708957654,4.450158899133982,11.725356863865361,0,0,0
21.741089607603744,70.61269243454876,34.69960541946378,13.983863959627527,0,0,0
20.69003963032629,93.82954537831904,8.320714215546992,10.503515798684482,0,0,0
20.61093203478455,93.06475835853686,39.318369298084896,16.69475909553935,0,0,0
32.831908760165106,71.72074015479447,12.50283792550766,0.6626692438642179,0,0,1
30.554867890700358,79.97988776975666,20.852436416045045,5.367567305542956,0,0,1
27.11260743630988,91.83583868888306,17.523510115896396,9.392967128053844,1,0,0
21.46751240976502,60.21643379243138,42.94069573374284,1.5320723262742009,0,0,0
27.374238126752484,88.37392496181572,6.327222935670407,14.118133386533165,1,0,0
27.102076561708486,93.19293434761217,28.28224411923943,7.873268281112815,1,0,0
22.598028048650228,63.1964007016745,7.103080472153112,5.453359805362881,0,0,0
26.507774738569594,65.65066901115223,35.23979180660933,0.06757693616824545,0,1,0
25.977571015960603,93.62612059699744,45.25390638972406,14.396606234999075,1,1,0
29.237751470783245,78.81390502741212,21.73038269336267,16.676186177457236,0,0,1
29.526404763014657,60.49688220651033,24.404613013248795,7.900810713629969,0,0,0
20.679560146580666,69.01711995672352,46.371141824138114,11.28435954066731,0,0,0
25.619189219397068,75.74802859941009,26.049569432467855,4.553732518591969,0,0,0
29.387898735713545,84.25181188586687,24.379921902478046,12.443952925602662,1,0,1
27.547043878701317,85.66061323478799,28.91645513521521,0.24274916630401044,1,0,0
32.84734761782484,94.83975295239097,34.4614868181476,9.77287794197517,1,1,1
29.880404474284177,70.06289197843157,5.3441687543515695,12.884109636813845,0,0,1
22.444016406221444,78.83770356539664,41.0555263870758,18.36383546459468,0,0,0
21.058531211006446,78.66632417508617,21.775251372662964,7.626716342445685,0,0,0
29.636289173094735,74.19758408065331,3.6174254948742766,15.303804059620596,0,0,1
20.39766965812433,65.92066628448471,39.309133459910655,11.953740598870015,0,0,0
28.78663371910195,94.21097971143449,18.847498584313605,18.54024225850161,1,0,1
34.10345362137436,89.86610153333051,5.018374754752697,7.967553513188612,1,0,1
28.632112668138184,77.4416559902983,31.688951977162528,6.381906797459759,0,1,1
25.822548893097828,81.11358979394105,44.006567671682085,17.742839973882877,1,1,0
29.649323276635297,67.95413687458819,44.387675470699314,0.9848880281657824,0,1,0
26.873793357372747,79.03254746371114,47.88317374044866,2.727707858673536,0,1,0
